from,to
33426314427,33431038418
33426314427,33481775135
33426314427,33436740612
33426314427,33455644292
33426314427,33485753382
33468603691,33485753382
33464481635,33485753382
33495664255,33485753382
33476279349,33485753382
33439766515,33485753382
33492077131,33485753382
33426314427,33444083180
33426314427,33420218886
33426314427,33435577633
33426314427,33457721282
33426314427,33425470876
33426314427,33403107114
33426314427,33484975962
33426314427,33422362238
33426314427,33469875055
33426314427,33429491236
33426314427,33441948810
33426314427,33422669229
33401834376,33435367949
33401834376,33418967296
33401834376,33445879482
33401834376,33464311083
33401834376,33419674541
33401834376,33474090418
33401834376,33421713752
33401834376,33448653540
33401834376,33410635277
33401834376,33430682847
33468603691,33430682847
33456048694,33430682847
33461791514,33430682847
33466473739,33430682847
33475971207,33430682847
33415145230,33430682847
33416042292,33430682847
33433799296,33430682847
33466750777,33430682847
33401834376,33461685971
33401834376,33420767615
33401834376,33441055536
33401834376,33421385663
33401834376,33498880184
33401834376,33472926257
33401834376,33456967983
33401834376,33414418143
33401834376,33423266061
33401834376,33425819532
33401834376,33446218691
33401834376,33441629067
33433445113,33477037418
33433445113,33426853691
33433445113,33425899919
33433445113,33462063231
33433445113,33448281706
33433445113,33414807233
33433445113,33466962540
33433445113,33420700562
33433445113,33419812213
33433445113,33443562358
33491766060,33443562358
33462297626,33443562358
33465560662,33443562358
33425195313,33443562358
33466473739,33443562358
33425940401,33443562358
33460581482,33443562358
33439437092,33443562358
33450839971,33443562358
33433445113,33411960101
33433445113,33405804186
33433445113,33427357707
33433445113,33480024989
33433445113,33499003761
33433445113,33458914159
33433445113,33404734058
33433445113,33438242286
33433445113,33417971348
33433445113,33461875924
33421141983,33461875924
33443503173,33461875924
33485560701,33461875924
33415564568,33461875924
33465924677,33461875924
33418271296,33461875924
33457116905,33461875924
33495165194,33461875924
33476807995,33461875924
33425958881,33461875924
33423116271,33461875924
33400934695,33461875924
33499822771,33461875924
33466572946,33461875924
33433445113,33479809926
33433445113,33451682403
33433445113,33441860926
33433445113,33464484810
33490076483,33464484810
33425195313,33464484810
33485487413,33464484810
33443454535,33464484810
33452886206,33464484810
33415564568,33464484810
33415145230,33464484810
33494697721,33464484810
33433799296,33464484810
33415826539,33464484810
33452968470,33464484810
33456490589,33464484810
33419172408,33464484810
33402961749,33464484810
33483164560,33464484810
33407671169,33464484810
33400934695,33464484810
33499521131,33464484810
33423509716,33464484810
33406291563,33416432558
33406291563,33434416633
33406291563,33422411662
33406291563,33465075935
33406291563,33451960000
33406291563,33481343854
33406291563,33498163321
33406291563,33462389167
33406291563,33445447218
33406291563,33405471024
33406291563,33459033112
33406291563,33477061000
33406291563,33413766053
33406291563,33416455225
33406291563,33482832000
33406291563,33428528336
33406291563,33433812073
33406291563,33440713372
33406291563,33472942931
33406291563,33498252869
33406291563,33439651890
33471460929,33439897075
33471460929,33442213918
33471460929,33435724599
33471460929,33486975802
33471460929,33449915755
33471460929,33432100966
33471460929,33473503325
33471460929,33445721336
33471460929,33493143711
33471460929,33405406895
33471460929,33466002528
33471460929,33457679438
33471460929,33403273894
33471460929,33462426768
33482312360,33462426768
33431690870,33462426768
33480361772,33462426768
33420961748,33462426768
33471701922,33462426768
33401817593,33462426768
33484237618,33462426768
33471460929,33436109320
33471460929,33485047354
33471460929,33493072989
33471460929,33488315742
33471460929,33400035548
33471460929,33481519806
33471460929,33401114223
33471460929,33445354884
33452147167,33494524133
33452147167,33454902705
33452147167,33495332118
33452147167,33439063020
33452147167,33433373769
33452147167,33477200891
33452147167,33421651805
33452147167,33436401532
33406810769,33436401532
33411336584,33436401532
33452968470,33436401532
33494666524,33436401532
33464484810,33436401532
33439674503,33436401532
33460590654,33436401532
33466015529,33436401532
33407615373,33436401532
33480361772,33436401532
33476279349,33436401532
33465199576,33436401532
33450033166,33436401532
33461749145,33436401532
33406850673,33436401532
33472067261,33436401532
33485753382,33436401532
33465555660,33436401532
33401817593,33436401532
33427933603,33436401532
33452147167,33452104436
33452147167,33433932914
33452147167,33434746958
33466473739,33434746958
33420823689,33434746958
33465924677,33434746958
33449651583,33434746958
33455577394,33434746958
33434189812,33434746958
33452968470,33434746958
33452147167,33433157681
33441117272,33433157681
33427146145,33433157681
33493790660,33433157681
33490076483,33433157681
33437713006,33433157681
33433128363,33433157681
33474116186,33433157681
33497503591,33433157681
33409806538,33433157681
33401825942,33433157681
33403072710,33433157681
33496720354,33433157681
33419698439,33433157681
33452147167,33410044586
33452147167,33461118795
33452147167,33424232257
33452147167,33491592836
33452147167,33457657162
33452147167,33424199930
33452147167,33438205121
33452147167,33473277128
33452147167,33406870917
33452147167,33470945114
33452147167,33466630594
33452147167,33469833057
33429535313,33480532164
33429535313,33428209721
33429535313,33492213732
33429535313,33416042292
33402136201,33416042292
33403443416,33416042292
33458891117,33416042292
33464481635,33416042292
33429535313,33482312360
33485542428,33482312360
33405815119,33482312360
33434311271,33482312360
33429535313,33451059943
33429535313,33420188523
33429535313,33416955422
33429535313,33440735575
33429535313,33483221027
33409541157,33483221027
33436525818,33483221027
33488374846,33483221027
33464381966,33483221027
33465560662,33483221027
33443503173,33483221027
33422394628,33483221027
33412270218,33483221027
33461791514,33483221027
33451463328,33483221027
33495165194,33483221027
33495359330,33483221027
33429535313,33454468855
33429535313,33476807995
33485560701,33476807995
33482999391,33476807995
33456929553,33476807995
33419386761,33476807995
33451463328,33476807995
33487957500,33476807995
33461467167,33476807995
33434189812,33476807995
33445644303,33476807995
33495359330,33476807995
33403133810,33476807995
33429535313,33456490589
33472837560,33456490589
33486162932,33456490589
33425195313,33456490589
33487957500,33456490589
33494697721,33456490589
33448254934,33456490589
33429535313,33491690033
33429535313,33493883580
33429535313,33412276694
33429535313,33467574817
33429535313,33437283047
33429535313,33487094459
33429535313,33494890913
33429535313,33495664255
33490076483,33495664255
33462297626,33495664255
33423139128,33495664255
33408381750,33495664255
33456048694,33495664255
33433799296,33495664255
33457116905,33495664255
33414642550,33495664255
33495165194,33495664255
33432998321,33495664255
33452570733,33495664255
33479835280,33495664255
33418904883,33495664255
33406085849,33495664255
33403434064,33495664255
33429535313,33444439037
33429535313,33436917940
33429535313,33423009004
33429535313,33438000185
33429535313,33489453042
33429535313,33456770998
33430375247,33433448169
33430375247,33449970389
33430375247,33435171463
33430375247,33453045882
33430375247,33483832279
33430375247,33449625369
33430375247,33456237711
33430375247,33456730772
33430375247,33448887462
33430375247,33463660652
33430375247,33428894425
33430375247,33474203876
33430375247,33435860871
33430375247,33472375059
33430375247,33431874746
33430375247,33433553244
33430375247,33488415714
33430375247,33486153901
33430375247,33491886821
33430375247,33413268246
33430375247,33479293208
33403553382,33420812062
33403553382,33419714803
33403553382,33459208702
33403553382,33400186857
33403553382,33414837579
33403553382,33429712793
33403553382,33469148126
33403553382,33404032722
33403553382,33409153396
33403553382,33479870190
33403553382,33462167490
33403553382,33438618637
33403553382,33442096122
33403553382,33429727368
33403553382,33483692422
33423011697,33483692422
33424322109,33483692422
33443503173,33483692422
33443454535,33483692422
33420823689,33483692422
33445644303,33483692422
33426355297,33483692422
33470777239,33483692422
33425958881,33483692422
33457060233,33483692422
33403553382,33428928116
33403553382,33476937529
33403553382,33431770775
33403553382,33421633443
33403553382,33492961677
33403553382,33408825317
33403553382,33492293877
33400849980,33480121348
33400849980,33438240605
33400849980,33483990545
33400849980,33404000440
33400849980,33480006365
33400849980,33447215614
33400849980,33407991266
33400849980,33450680996
33400849980,33424376934
33442913350,33424376934
33425195313,33424376934
33465924677,33424376934
33494697721,33424376934
33464484810,33424376934
33431690870,33424376934
33440301664,33424376934
33400849980,33427792765
33400849980,33409452292
33400849980,33411227445
33400849980,33453516813
33400849980,33443880666
33400849980,33459975457
33493790660,33459975457
33403443416,33459975457
33443503173,33459975457
33416042292,33459975457
33455577394,33459975457
33434746958,33459975457
33472845018,33459975457
33412419809,33459975457
33425958881,33459975457
33452570733,33459975457
33457060233,33459975457
33400849980,33403858043
33400849980,33420546562
33400849980,33482734696
33400849980,33464938068
33400849980,33447534273
33442404572,33447534273
33490076483,33447534273
33425867523,33447534273
33420390052,33447534273
33400849980,33442777026
33400849980,33467111203
33400849980,33401773520
33400849980,33409772700
33447917024,33468721393
33447917024,33441313941
33447917024,33469013015
33447917024,33409548633
33447917024,33429177594
33447917024,33419345338
33447917024,33439333866
33447917024,33475192386
33447917024,33451542834
33447917024,33446461681
33458891117,33446461681
33415564568,33446461681
33473616044,33446461681
33495165194,33446461681
33481640529,33446461681
33447917024,33430896924
33447917024,33419625019
33447917024,33457641638
33447917024,33410696374
33447917024,33409337312
33447917024,33421642075
33447917024,33483047656
33447917024,33442237343
33447917024,33408836428
33447917024,33431425819
33447917024,33434273336
33447917024,33406994185
33454994287,33405151113
33454994287,33483660596
33454994287,33460813357
33454994287,33403667516
33454994287,33406810769
33427146145,33406810769
33426561672,33406810769
33454994287,33492985738
33454994287,33438120526
33454994287,33458845017
33454994287,33434813559
33431767120,33434813559
33494043891,33434813559
33440301664,33434813559
33479454156,33434813559
33485753382,33434813559
33406739592,33434813559
33473011028,33434813559
33436401532,33434813559
33454994287,33460997425
33454994287,33496615630
33454994287,33410099935
33454994287,33495291871
33454994287,33492847441
33454994287,33418057311
33454994287,33442239525
33454994287,33489605538
33454994287,33426918457
33454994287,33429429606
33454994287,33431106184
33454994287,33469147721
33454994287,33496973862
33454994287,33454820368
33484635850,33444161596
33484635850,33454130043
33484635850,33415925300
33484635850,33432624188
33484635850,33400002794
33484635850,33432929230
33484635850,33494863296
33484635850,33452077535
33484635850,33484740637
33484635850,33457266426
33484635850,33447287211
33484635850,33497947350
33484635850,33430279162
33484635850,33425884533
33484635850,33413585947
33484635850,33421993362
33484635850,33481306601
33484635850,33422605484
33484635850,33444548807
33484635850,33416975674
33484635850,33462011500
33470058621,33415683572
33470058621,33433269657
33470058621,33425441743
33470058621,33463068412
33470058621,33473722285
33470058621,33408206917
33470058621,33432776247
33470058621,33434683483
33470058621,33452686576
33470058621,33439507021
33470058621,33433955476
33470058621,33435615282
33470058621,33433177704
33470058621,33481198130
33470058621,33432350393
33470058621,33427383514
33470058621,33430992971
33470058621,33442633802
33470058621,33433062412
33470058621,33425887983
33470058621,33494045077
33441117272,33401146826
33441117272,33496833397
33441117272,33449860971
33441117272,33408341709
33441117272,33496704006
33441117272,33444491883
33441117272,33416233852
33441117272,33416608981
33441117272,33410294907
33441117272,33447735480
33441117272,33490666045
33441117272,33443009943
33441117272,33450290248
33441117272,33475697477
33441117272,33472739984
33441117272,33433645871
33441117272,33419317154
33441117272,33439314025
33441117272,33497284433
33441117272,33455516681
33441117272,33497052741
33449895203,33407574933
33449895203,33424661649
33449895203,33406733979
33443454535,33406733979
33464481635,33406733979
33479002413,33406733979
33461467167,33406733979
33425940401,33406733979
33430682847,33406733979
33426355297,33406733979
33419172408,33406733979
33466452658,33406733979
33449895203,33439131969
33449895203,33498717139
33449895203,33475013121
33449895203,33427777752
33449895203,33447991247
33449895203,33401448666
33449895203,33481277261
33449895203,33490238420
33449895203,33464527027
33449895203,33409997012
33449895203,33483272997
33449895203,33486245063
33449895203,33450614105
33449895203,33455516046
33449895203,33424001700
33449895203,33416954006
33449895203,33477017425
33449895203,33440080129
33449895203,33416586021
33463329742,33446603928
33463329742,33463429986
33463329742,33413356984
33463329742,33451554715
33463329742,33476622641
33463329742,33449533001
33463329742,33403415917
33463329742,33480898126
33463329742,33487134828
33463329742,33461174899
33463329742,33464090923
33463329742,33402009469
33463329742,33480152868
33463329742,33433366060
33463329742,33474954288
33405595274,33474954288
33499648907,33474954288
33471274702,33474954288
33424671884,33474954288
33456048694,33474954288
33420823689,33474954288
33486270609,33474954288
33446691439,33474954288
33434189812,33474954288
33495165194,33474954288
33439437092,33474954288
33446461681,33474954288
33425958881,33474954288
33443562358,33474954288
33407671169,33474954288
33459975457,33474954288
33499822771,33474954288
33403434064,33474954288
33463329742,33490068922
33463329742,33413991775
33463329742,33452144497
33463329742,33466565427
33463329742,33422910205
33463329742,33483128427
33463329742,33474241514
33427146145,33430766663
33427146145,33432580493
33427146145,33484186823
33427146145,33445401333
33427146145,33432756464
33427146145,33485645552
33427146145,33474820255
33427146145,33479538700
33427146145,33476563637
33427146145,33431964815
33427146145,33496237259
33427146145,33471188181
33427146145,33453373167
33427146145,33404382031
33427146145,33430815104
33427146145,33499834973
33427146145,33476682056
33427146145,33427022630
33427146145,33483773633
33427146145,33433923715
33427146145,33406779184
33456842808,33424831258
33456842808,33452131434
33456842808,33405833050
33456842808,33455533957
33456842808,33416204092
33456842808,33413640123
33456842808,33446345668
33456842808,33465750085
33433128363,33465750085
33411333562,33465750085
33464381966,33465750085
33471140772,33465750085
33403434064,33465750085
33401655211,33465750085
33466015529,33465750085
33494043891,33465750085
33436532971,33465750085
33474226579,33465750085
33456842808,33452805373
33456842808,33484049388
33456842808,33450033166
33412270218,33450033166
33499521131,33450033166
33444939074,33450033166
33460590654,33450033166
33436532971,33450033166
33443951442,33450033166
33456842808,33450760385
33456842808,33435526605
33456842808,33465619497
33456842808,33433802683
33456842808,33471563651
33456842808,33469028936
33456842808,33457759647
33456842808,33433921087
33456842808,33494926053
33456842808,33414473221
33456842808,33456136064
33456842808,33401010930
33463433792,33449351881
33463433792,33449174066
33463433792,33441486806
33463433792,33454849799
33463433792,33446504701
33463433792,33410836195
33463433792,33476508202
33463433792,33490957708
33463433792,33468911428
33463433792,33424761494
33463433792,33413222865
33463433792,33479551879
33463433792,33426655941
33463433792,33459925837
33463433792,33410230487
33463433792,33482619002
33463433792,33491161683
33463433792,33484587073
33463433792,33497076667
33463433792,33456167610
33463433792,33444571515
33481818352,33437273377
33481818352,33424297947
33481818352,33419144248
33481818352,33402433866
33481818352,33448533924
33481818352,33458235826
33481818352,33413325230
33481818352,33458593243
33481818352,33420991552
33481818352,33479775152
33481818352,33469141075
33481818352,33471720024
33481818352,33425658922
33481818352,33487306828
33481818352,33459342183
33481818352,33431098105
33481818352,33417488755
33481818352,33424643876
33481818352,33482076093
33481818352,33419166909
33481818352,33473092861
33491299604,33436143037
33491299604,33409292642
33491299604,33429986868
33491299604,33411041277
33491299604,33483932377
33491299604,33403554321
33491299604,33474586327
33491299604,33411726532
33491299604,33405884159
33491299604,33444895963
33491299604,33442385510
33491299604,33460064714
33491299604,33429883633
33491299604,33435201336
33426565200,33435201336
33457043487,33435201336
33472277941,33435201336
33499648907,33435201336
33486810734,33435201336
33488374846,33435201336
33461222599,33435201336
33406389030,33435201336
33491299604,33419264534
33491299604,33403736329
33491299604,33422885954
33491299604,33445774387
33491299604,33464498475
33491299604,33434273089
33491299604,33467542595
33491299604,33457527234
33492269235,33458904000
33492269235,33445644303
33441602585,33445644303
33412951611,33445644303
33461467167,33445644303
33492269235,33422709536
33492269235,33423659733
33492269235,33472792486
33492269235,33445565253
33492269235,33434749764
33492269235,33406171511
33492269235,33473091249
33492269235,33455552098
33456048694,33455552098
33473616044,33455552098
33437364744,33455552098
33450839971,33455552098
33425958881,33455552098
33443562358,33455552098
33475300659,33455552098
33403861386,33455552098
33431690870,33455552098
33493509405,33455552098
33440301664,33455552098
33423680712,33455552098
33456850547,33455552098
33493552295,33455552098
33468033055,33455552098
33451150592,33455552098
33430835185,33455552098
33487053756,33455552098
33492269235,33414210753
33492269235,33499216099
33492269235,33406229896
33492269235,33470061500
33492269235,33427720433
33492269235,33474748840
33492269235,33436973223
33492269235,33499438484
33492269235,33416562742
33492269235,33440102687
33492269235,33441669103
33492269235,33405310358
33492269235,33445686114
33491766060,33488996112
33491766060,33470871580
33491766060,33434627354
33491766060,33401074098
33491766060,33438258912
33491766060,33425926061
33491766060,33474253381
33491766060,33407913522
33491766060,33439133344
33491766060,33490001962
33491766060,33466455899
33491766060,33458856754
33491766060,33469945686
33491766060,33427654635
33491766060,33405460821
33491766060,33426436523
33491766060,33491160495
33491766060,33467087219
33491766060,33446661088
33429428322,33446661088
33443503173,33446661088
33425195313,33446661088
33412951611,33446661088
33443454535,33446661088
33451463328,33446661088
33487957500,33446661088
33425940401,33446661088
33424897650,33446661088
33443562358,33446661088
33448321601,33446661088
33426881667,33446661088
33474954288,33446661088
33486167342,33446661088
33422427286,33446661088
33461028395,33446661088
33472737728,33446661088
33491766060,33418018337
33491766060,33415902694
33491766060,33426834105
33441602585,33433059268
33441602585,33405705903
33441602585,33404904088
33441602585,33479650262
33441602585,33468004911
33441602585,33404559439
33441602585,33441496421
33441602585,33431033794
33441602585,33432582991
33441602585,33444287900
33441602585,33497436437
33441602585,33419834131
33441602585,33428127657
33441602585,33471070796
33441602585,33451591725
33441602585,33447914831
33441602585,33479563422
33429091318,33479563422
33476807995,33479563422
33400934695,33479563422
33407615373,33479563422
33465750085,33479563422
33427614054,33479563422
33468033055,33479563422
33454893616,33479563422
33484237618,33479563422
33411166608,33479563422
33487053756,33479563422
33498358066,33479563422
33455552098,33479563422
33436401532,33479563422
33456601039,33479563422
33441602585,33490162581
33441602585,33408492806
33441602585,33424241798
33441602585,33403528484
33441602585,33418608489
33422033399,33496190031
33422033399,33486400628
33422033399,33490706825
33422033399,33474262854
33422033399,33450748411
33422033399,33455243832
33422033399,33481754336
33422033399,33428010236
33422033399,33409990704
33422033399,33434042245
33422033399,33426809243
33422033399,33461910596
33422033399,33462460365
33422033399,33492774383
33422033399,33427933603
33442913350,33427933603
33418135515,33427933603
33402484447,33427933603
33446623170,33427933603
33402136201,33427933603
33406389030,33427933603
33445008242,33427933603
33452968470,33427933603
33426355297,33427933603
33483221027,33427933603
33473200672,33427933603
33479835280,33427933603
33403861386,33427933603
33434311271,33427933603
33451439864,33427933603
33494043891,33427933603
33480361772,33427933603
33440301664,33427933603
33424376934,33427933603
33494688477,33427933603
33493945941,33427933603
33411166608,33427933603
33487053756,33427933603
33427672800,33427933603
33422033399,33482711465
33422033399,33499499304
33422033399,33400481926
33422033399,33418102366
33422033399,33405066128
33422033399,33420846526
33422033399,33498051914
33477630000,33494308420
33477630000,33408489197
33477630000,33422067652
33477630000,33402077702
33477630000,33404686409
33477630000,33450833057
33477630000,33423526058
33477630000,33458148575
33477630000,33451999251
33477630000,33456601039
33403432256,33456601039
33423509716,33456601039
33444939074,33456601039
33460590654,33456601039
33461749145,33456601039
33451150592,33456601039
33487053756,33456601039
33486873461,33456601039
33486272857,33456601039
33464122250,33456601039
33477630000,33490838386
33477630000,33400246643
33477630000,33460497543
33477630000,33404381488
33477630000,33452973767
33477630000,33471362340
33477630000,33456175476
33477630000,33440458670
33477630000,33497407617
33477630000,33452410009
33477630000,33422276100
33477630000,33466452658
33424549671,33466452658
33452886206,33466452658
33475971207,33466452658
33451463328,33466452658
33479002413,33466452658
33429091318,33466452658
33487957500,33466452658
33452944008,33466452658
33489661077,33466452658
33452968470,33466452658
33412419809,33466452658
33477630000,33465959933
33419733506,33428328549
33419733506,33407417455
33419733506,33402598342
33419733506,33463311117
33419733506,33480307475
33419733506,33485183382
33419733506,33425085694
33419733506,33454636938
33419733506,33490588793
33419733506,33420233120
33419733506,33471389031
33419733506,33472000189
33419230313,33472000189
33446623170,33472000189
33435201336,33472000189
33412270218,33472000189
33443454535,33472000189
33493359210,33472000189
33480018512,33472000189
33473616044,33472000189
33466452658,33472000189
33470777239,33472000189
33418904883,33472000189
33403434064,33472000189
33445829603,33472000189
33419733506,33437584064
33419733506,33460300867
33419733506,33425034580
33419733506,33423796289
33419733506,33428327023
33419733506,33467124761
33419733506,33493284619
33419733506,33459743666
33419733506,33483102947
33419733506,33459067693
33419733506,33473200672
33443503173,33473200672
33482999391,33473200672
33464481635,33473200672
33415564568,33473200672
33419386761,33473200672
33446691439,33473200672
33457116905,33473200672
33489661077,33473200672
33483221027,33473200672
33436565689,33415772226
33436565689,33454492483
33436565689,33406401901
33436565689,33425093394
33436565689,33410715251
33436565689,33416269384
33436565689,33408596283
33436565689,33454599492
33436565689,33412907762
33436565689,33422377973
33436565689,33469212163
33436565689,33462197021
33436565689,33426239254
33436565689,33492826006
33436565689,33484298325
33436565689,33407468342
33436565689,33473115571
33436565689,33415507169
33436565689,33481227096
33436565689,33413325829
33436565689,33447699377
33426565200,33479181203
33426565200,33482332014
33426565200,33431096338
33426565200,33455577394
33404704280,33455577394
33411336584,33455577394
33443503173,33455577394
33422394628,33455577394
33482999391,33455577394
33416042292,33455577394
33419386761,33455577394
33480018512,33455577394
33479002413,33455577394
33429091318,33455577394
33494697721,33455577394
33426565200,33407065677
33426565200,33468488117
33426565200,33428028375
33426565200,33470375656
33426565200,33475126088
33426565200,33469457708
33426565200,33499571963
33426565200,33474531568
33426565200,33494850214
33426565200,33476679715
33426565200,33421457451
33426565200,33431245654
33426565200,33443801939
33426565200,33441107377
33426565200,33493108963
33426565200,33474617338
33426565200,33408606833
33426565200,33438486230
33450604485,33423777662
33450604485,33468975497
33450604485,33440138336
33450604485,33461577763
33450604485,33454049553
33450604485,33471980430
33450604485,33480181324
33450604485,33489341828
33450604485,33466557351
33450604485,33403257398
33450604485,33471638807
33450604485,33493974272
33450604485,33476832210
33450604485,33457513808
33450604485,33468821839
33450604485,33493207605
33450604485,33410814223
33450604485,33492971948
33450604485,33498162272
33450604485,33498724486
33450604485,33425231427
33426561672,33436959056
33426561672,33413930195
33426561672,33486912574
33426561672,33449173292
33426561672,33440579125
33426561672,33499276413
33426561672,33477415191
33426561672,33433567921
33426561672,33432716257
33426561672,33475350605
33426561672,33487964363
33426561672,33475116701
33426561672,33488708951
33426561672,33448321601
33438650160,33448321601
33400449843,33448321601
33422394628,33448321601
33485487413,33448321601
33412951611,33448321601
33464481635,33448321601
33487957500,33448321601
33449651583,33448321601
33461467167,33448321601
33437364744,33448321601
33434746958,33448321601
33425958881,33448321601
33426561672,33473325749
33426561672,33439158071
33426561672,33466686333
33426561672,33402283839
33426561672,33496469499
33426561672,33498170705
33426561672,33486561617
33426561672,33491160403
33493790660,33413805233
33493790660,33417757913
33493790660,33469318708
33493790660,33491538727
33493790660,33433152047
33493790660,33426376746
33493790660,33449891831
33493790660,33405500332
33493790660,33493063631
33493790660,33441880952
33493790660,33427594707
33493790660,33428755929
33493790660,33427917005
33411336584,33427917005
33486167342,33427917005
33442585998,33427917005
33461875924,33427917005
33434311271,33427917005
33420961748,33427917005
33465199576,33427917005
33421240158,33427917005
33485753382,33427917005
33487053756,33427917005
33493790660,33464635702
33493790660,33492737408
33493790660,33450413211
33493790660,33474776150
33493790660,33409029334
33493790660,33449663326
33493790660,33482716475
33493790660,33433853936
33493790660,33414020606
33462107965,33418490689
33462107965,33464341405
33473335076,33464341405
33430215122,33464341405
33461791514,33464341405
33420823689,33464341405
33415145230,33464341405
33418271296,33464341405
33480358548,33464341405
33460581482,33464341405
33434746958,33464341405
33459816739,33464341405
33479835280,33464341405
33457060233,33464341405
33407671169,33464341405
33403434064,33464341405
33485542428,33464341405
33463537250,33464341405
33442585998,33464341405
33462107965,33483499554
33462107965,33495772706
33462107965,33436322828
33448047652,33436322828
33420823689,33436322828
33456929553,33436322828
33439437092,33436322828
33412419809,33436322828
33426881667,33436322828
33465532801,33436322828
33462107965,33485633063
33462107965,33407309729
33462107965,33486894448
33462107965,33417471048
33462107965,33470408956
33462107965,33446497902
33462107965,33406739592
33420521130,33406739592
33412951611,33406739592
33430682847,33406739592
33452570733,33406739592
33422427286,33406739592
33459288624,33406739592
33474847456,33406739592
33480361772,33406739592
33423680712,33406739592
33425946908,33406739592
33445663376,33406739592
33462107965,33429700518
33462107965,33476176706
33462107965,33436776737
33462107965,33461693851
33462107965,33466063516
33462107965,33448725402
33462107965,33466422189
33462107965,33443265604
33462107965,33461862831
33462107965,33456048694
33465560662,33456048694
33412270218,33456048694
33462107965,33421356085
33462107965,33497304633
33462107965,33482033255
33406810769,33450373067
33406810769,33498621926
33492284086,33498621926
33445008242,33498621926
33458891117,33498621926
33466473739,33498621926
33434189812,33498621926
33456490589,33498621926
33406810769,33424724020
33406810769,33403155602
33406810769,33458969472
33406810769,33486146601
33406810769,33432416077
33406810769,33499667708
33406810769,33427912521
33406810769,33493428012
33406810769,33415684420
33406810769,33424595848
33406810769,33462235761
33406810769,33496019366
33406810769,33401154471
33406810769,33444896876
33406810769,33435151348
33406810769,33441799508
33406810769,33404402006
33406810769,33474736894
33406810769,33481588215
33406810769,33417444293
33442404572,33442347261
33442404572,33452233964
33442404572,33428129940
33442404572,33442880039
33442404572,33450357409
33442404572,33464994313
33442404572,33440021833
33442404572,33472002499
33442404572,33409580461
33442404572,33401846270
33442404572,33438094740
33442404572,33432561004
33442404572,33485828462
33442404572,33470698904
33442404572,33442097741
33442404572,33498340493
33442404572,33439052305
33442404572,33402462751
33442404572,33439264804
33442404572,33455575307
33442404572,33458891117
33473335076,33458891117
33465560662,33458891117
33442404572,33487601641
33450347561,33426489185
33450347561,33448544238
33450347561,33471153059
33483692422,33471153059
33422427286,33471153059
33446661088,33471153059
33409108600,33471153059
33465966888,33471153059
33420961748,33471153059
33465199576,33471153059
33425946908,33471153059
33450347561,33402873819
33450347561,33472793883
33450347561,33454876861
33450347561,33430836115
33450347561,33435908417
33450347561,33458939891
33450347561,33444342335
33450347561,33483681486
33450347561,33464368333
33450347561,33449319716
33450347561,33472109852
33450347561,33476292169
33450347561,33481931261
33450347561,33490829797
33450347561,33470660314
33450347561,33410860726
33450347561,33494641099
33450347561,33492970577
33496720354,33492970577
33422394628,33492970577
33412270218,33492970577
33455729391,33492970577
33456929553,33492970577
33493359210,33492970577
33418271296,33492970577
33434746958,33492970577
33419172408,33492970577
33432998321,33492970577
33461657971,33492970577
33448321601,33492970577
33471140772,33492970577
33472000189,33492970577
33422427286,33492970577
33461028395,33492970577
33450347561,33481054910
33450347561,33485542428
33414237241,33485542428
33458891117,33485542428
33420823689,33485542428
33475971207,33485542428
33479002413,33485542428
33439437092,33485542428
33446461681,33485542428
33452570733,33485542428
33475300659,33485542428
33450347561,33459517169
33419230313,33410169308
33419230313,33493125977
33419230313,33428461106
33419230313,33425145346
33419230313,33474355259
33419230313,33458872466
33419230313,33464245510
33419230313,33494724150
33419230313,33451879481
33419230313,33422566016
33419230313,33486281767
33419230313,33490596147
33419230313,33470907779
33419230313,33475129809
33419230313,33473346522
33419230313,33466531018
33419230313,33435551414
33419230313,33400311899
33419230313,33439665329
33419230313,33481374151
33419230313,33472537434
33490076483,33410808706
33490076483,33433354810
33490076483,33431962469
33490076483,33410476102
33490076483,33432681652
33490076483,33444458524
33490076483,33449774649
33490076483,33422907307
33490076483,33453348415
33490076483,33428950905
33490076483,33488613594
33490076483,33489079659
33490076483,33435336534
33490076483,33406058025
33490076483,33480437162
33490076483,33411914272
33490076483,33471779816
33490076483,33448624584
33490076483,33438638051
33490076483,33474321090
33490076483,33469814066
33437713006,33442502105
33437713006,33432587733
33437713006,33499533208
33437713006,33475364094
33437713006,33420017368
33437713006,33485638341
33437713006,33465199576
33441396521,33465199576
33445008242,33465199576
33444939074,33465199576
33482312360,33465199576
33436322828,33465199576
33431690870,33465199576
33460590654,33465199576
33444690005,33465199576
33474226579,33465199576
33465750085,33465199576
33437713006,33459257599
33437713006,33492050057
33437713006,33432457686
33437713006,33431674011
33437713006,33447664230
33437713006,33435594679
33437713006,33461437418
33437713006,33414169819
33437713006,33410030331
33437713006,33432760434
33437713006,33432169908
33437713006,33465532801
33472837560,33465532801
33446691439,33465532801
33429091318,33465532801
33487957500,33465532801
33461467167,33465532801
33430682847,33465532801
33405668060,33465532801
33470777239,33465532801
33452570733,33465532801
33423116271,33465532801
33400934695,33465532801
33472000189,33465532801
33483692422,33465532801
33463537250,33465532801
33437713006,33485228996
33437713006,33474625934
33437713006,33493583531
33437713006,33458505509
33423011697,33450617929
33423011697,33473851116
33423011697,33446815001
33423011697,33459999017
33423011697,33480361772
33485560701,33480361772
